Headline (CID),Date_Posted,Post_Text,Source_URI,Author_DID
bafyreid5tpjrb2dqcyya3okrd7whjhehb4wgtxwabw2mro3rhyfq2ea7qi,2026-02-28,What do you think Carney was thinking here?,https://bsky.app/profile/edufuturist.bsky.social/post/3mfxgn6wa6k2t,did:plc:fiykdbkjmy63qqn3dey2soyf
bafyreigjgx2twblltugsw5qxxm6xcl3fgxmhm7agkmhoawutuzj7qhlnri,2026-02-28,What's green and goes up then down ?  A green pea in an elevator.,https://bsky.app/profile/pudaskgoulu.bsky.social/post/3mfxgn6uw6s26,did:plc:vsiw4pfuvdsszdxqwm4smy7q
bafyreidoncv5x22elyyvpctwaueqksejfaelkboapxuii62nja255bkltu,2026-02-28,Very buttcheeky,https://bsky.app/profile/rezart.bsky.social/post/3mfxgn6uv7k2m,did:plc:l5cqf5skpo3gt54erly3pugk
bafyreicmbdqshs4i4p7hatatjzkl45w72uvoqrealh6x4vsm3eauy6ixq4,2026-02-28,"Hey so real quick, out of all the nuclear armed countries, who has actually dropped the bomb",https://bsky.app/profile/ayshaufarah.bsky.social/post/3mfxgn6tq422t,did:plc:ico34ngh4ofbikqe3n2bdrrd
bafyreigq34vlaobbmvouzlvqrtnecwgwsvknk5jywrw2mnjvlq72jzohce,2026-02-28,🧙‍♀️ signal boost 🧙‍♀️,https://bsky.app/profile/maicolourlife.bsky.social/post/3mfxgn6sxos2r,did:plc:jacahp6xotj3deuhokfvvsnm
bafyreic7shzuaims3524m3pe5q2m7qfqnmnolesfvsu6bb64vic5nne2au,2026-02-28,I literally pour it into a cup and it in my fridge. I wish I could use my 50ml falcon tube  to centrifuge the coffee and aliquot 3/4th of the syrup,https://bsky.app/profile/britneysspear.bsky.social/post/3mfxgn6si2s26,did:plc:duetpykl3txvw2nal5zsxn7d
bafyreianw4pv5jcqkrfixo6bxmfz2wv2nayr3tw4j6lmn7auyf334kpgfq,2026-02-28,benjamin soft launched the US attacking Iran via tiktok on 2.8.26 btw,https://bsky.app/profile/lolapalooza.bsky.social/post/3mfxgn6s4ds2g,did:plc:qs5bodwjx2hkgedg3xti7pb2
bafyreiaq4w7ekb5yptqqp35fdt5sssqhsw7vxgrtvqwhdr5urw2rqkk6ru,2026-02-28,a big gay,https://bsky.app/profile/shaneybeee.bsky.social/post/3mfxgn6pnak23,did:plc:ozq3m77l2ypbyol4jhdcwxvc
bafyreidhcidupnkq5qrfsz34nnhrx4bxmk3mkt2tblnp5lnvkritqybq3e,2026-02-28,2)2 ((The park operators were so confident in their systems they never seriously modeled failure.))  The android was given real bullets because - what could go wrong?  The parallel to the Pentagon argument on AI is uncomfortably precise  @claudeai.bsky.social  was ethical in its just say no position,https://bsky.app/profile/jpwwrites.bsky.social/post/3mfxgn6rygs22,did:plc:k7afqfeo6xfxaycx2v2a6vmh
bafyreiexbvfb5sr6a66bcaoiipa5odzbfqsumtrhnjydrngyiweshdcvbm,2026-02-28,"""That's why you don't give real bullets to computers. - Full Stop."" Jim White   Michael Crichton wrote Westworld in 1973 as a cautionary tale about exactly this: humans who believed they controlled the technology, right up until the moment they didn't.  1/2",https://bsky.app/profile/jpwwrites.bsky.social/post/3mfxgn6owrs22,did:plc:k7afqfeo6xfxaycx2v2a6vmh
bafyreiaufjkbx2ern4n2jdal5kax3ptx7leobstasxvv6ekbnl4ovl47pi,2026-02-28,Every day is a school day for 😀,https://bsky.app/profile/mrsivb.bsky.social/post/3mfxgn6osus2f,did:plc:owm56klpvvf3g5urezcndixp
bafyreibwy6s43yvm3gjnnwepisp6g4lezq5dycouw5qs6eisowrvf64tii,2026-02-28,YAYYYYYYY..... with that being said this guy annoys me so fucking much😭😭😭,https://bsky.app/profile/drlaurelyanny.bsky.social/post/3mfxgn6o3gs2c,did:plc:p33uhfmjs42q4vpwgwm57zrj
bafyreif7hi52rr25xftclt7m335dhzjxbreg5omulfm6z2e5twnk7cvdiq,2026-02-28,"If you replace ‘Khamenei’ with ‘Trump’ in the first two sentences, you wouldn’t be wrong.",https://bsky.app/profile/sugar-thief.bsky.social/post/3mfxgn6m2yc2l,did:plc:c2e4rpczbftjnair24hoagad
bafyreicty3aq3vppq6tznwuvrreiqvxj3kxq7q27ge6xuohxjiabkoo5ai,2026-02-28,God I'm tired of reading text books,https://bsky.app/profile/juanstrocities.bsky.social/post/3mfxgn6loc22o,did:plc:cqfazgkbqsuieyekgaf5cfwf
bafyreify7ktjlo77r7jbhjjywa2k27ebgb4anf6yfrqe6v6ooh6zkjebja,2026-02-28,It was only a matter of time until the amateurs dug us in real deep,https://bsky.app/profile/kishkafka.bsky.social/post/3mfxgn6kpzc2s,did:plc:k76jqux64ulolcadtvetgchh
bafyreig2ey4zwqq7o34ntnsjembbhsjj2whqlreurcuwcc5nkgsdljq6zu,2026-02-28,"Hi there, sorry we didn't see your message earlier! Please email us at powerofpridebundle [at] proton [dot] me if you're still interested in getting involved, as we have DMs turned off on this account.",https://bsky.app/profile/powerofpridebundle.bsky.social/post/3mfxgn6kl522s,did:plc:wfidluj75dm36dl637qwjcno
bafyreidadynlrhg6gwvdtvqiyt2zipedeltgn6rrw5g4zkeodpfcehntx4,2026-02-28,Time for the s*** to be turned around and attack/kill the person responsible for taking us to war against iran..,https://bsky.app/profile/bodascious.bsky.social/post/3mfxgn6k4ic22,did:plc:cvqu5vksxghxmszdmtkzrzgx
bafyreibwhhdyxef5anlzmthlinldq6kwlezyfadw7qha5bqna4cfnpz23m,2026-02-28,www.rawstory.com/kristi-noem-...,https://bsky.app/profile/shyone2910.bsky.social/post/3mfxgn6iwfk2v,did:plc:kz3kf4p5qwkrimoco2jq5poz
bafyreigllj5usjh6m77ajxef4j5cffx24h6cxcck6lqoi7tl7abh76ivna,2026-02-28,live playing mario 64 co op with friends!  twitch.tv/pypixy,https://bsky.app/profile/pypixy.bsky.social/post/3mfxgn6iet22g,did:plc:ksofouqd6xfwqnujcyttdqmt
bafyreiegmpvpfbettxxvruacy4wdh3ae3wo4m3ytn2baize7gvqb7odbji,2026-02-28,"""keep blowing my legs off, it will only make my opinions worse""",https://bsky.app/profile/bizzo.bsky.social/post/3mfxgn6hlgk2l,did:plc:c2j2luaw22nu5lei2s3igla6
bafyreihlxrpbafr4fildcrjrpw33orde7fyyyhkkbf5gcegfp6co6mxjom,2026-02-28,🎇Mysteries of the Hexi Region Are on the Horizon🌄| 🍃Where Winds Meet🍃 #WhereWindsMeet🎮  www.twitch.tv/keewio www.youtube.com/@KeeWio,https://bsky.app/profile/keewio.bsky.social/post/3mfxgn6epn22z,did:plc:6iegszy35cehw4fic6a5o3cn
bafyreiake7pmfp7h56m3sx3ut2zkd3ciq2s5fzq652veqeggymhywaz22m,2026-02-28,,https://bsky.app/profile/kj-roo.bsky.social/post/3mfxgn6eht223,did:plc:p3f6dnnfasm5m4rgmvcv5e5g
bafyreiejldvmwywkf2wjhwvxnvqlhquha63b3v3awmagzyzxr56njg4hze,2026-02-28,love free patterns but omg having to put them together is so tiring 😭,https://bsky.app/profile/feycrowns.bsky.social/post/3mfxgn6czwc22,did:plc:55t5psiejh3chn7spfwbuttt
bafyreibijynnsm55gxc5ed2afnx4cb45fisqwx6rbkfu2fxm3akuh7zgme,2026-02-28,"Yep, definitely watch FWWM. It sort of ties a bow on it, and sort of not at all 😅 But I definitely “enjoyed” it.  FWIW I didn’t like season 3, but, well, it showed up 25 years later and is very different",https://bsky.app/profile/ludovic.chabant.com/post/3mfxgn6cdhk2v,did:plc:fgfiuy6yaj4soaocn2i46whf
bafyreidmvouwjrbj5rgpiwxtip4imytx6mqh3rrxduozt2kermzeerwtcq,2026-02-28,#IrishCitizenArmy ✊🇮🇪,https://bsky.app/profile/ruairidubh.bsky.social/post/3mfxgn6cids2o,did:plc:qlgbiyopgfuvdqvug35clcuz
bafyreianwu2hjbtw5ncz42itfck472adxfr4xjbs2ts3gdzjnnvlhwsk6y,2026-02-28,Fat harpies are peak…,https://bsky.app/profile/atiredlad.bsky.social/post/3mfxgn6a64s2u,did:plc:l6tle2vqthg7xcyvsvxyvv3u
bafyreictuuu5z6iqznt3ppbv3ucj3nypvriu57jzb3zxxvvklu2pbn2aae,2026-02-28,There is something so damn satisfying about crunching ice in snow.   Same thing with bubble wrap and crushing very small acorns beneath your shoes.,https://bsky.app/profile/atlnewsgirl.bsky.social/post/3mfxgn67njk2b,did:plc:oonoowyeqy23svpjkmsj7cqw
bafyreigkmuoogulem37s4qba3uncnvw6s6ygxedn75rhfzweau4orw2mx4,2026-02-28,"The War Department made war with Iran.  No one in congress, the bench or the White House has any idea what they are doing.  Our government does not know why we have a government.  Nor why we have a military.  open.substack.com/pub/mrnobody...",https://bsky.app/profile/mr-nobody-01.bsky.social/post/3mfxgn67fpk2j,did:plc:mpqyj4hyl7bfv53cmprqimor
bafyreib2zh432ysdkhrajn72cdlxrdlxeeljzyp3vaef5coxpmtv5fzbdy,2026-02-28,And wouldn’t radical change be nice  I don’t mean “behead the King” but a little bit more redistributive tax and public ownership for the common good…?,https://bsky.app/profile/seethingmead.bsky.social/post/3mfxgn66u522u,did:plc:4466ozb3m5vzjt2cueoqyb3w
bafyreih674onnkhtv6inkhcn5hhwstlbdxv3q5x3t3ibmf6yvjzpueadvy,2026-02-28,,https://bsky.app/profile/isabel322.bsky.social/post/3mfxgn66kek2j,did:plc:mgv5jfdttt2n2nldyikvg5mf
bafyreifemasd7dyhlwnyutsgj6jhy7wy7evr5ndagxbpht3ptakfroqcom,2026-02-28,,https://bsky.app/profile/joninthecar.bsky.social/post/3mfxgn62gjs2p,did:plc:fqr5v6ybe2ulggfnj5724kg2
bafyreia24ijrzdeyhvtckfupfsuxvgf7k624x5rcro5hcgfsjp4g7y6x2e,2026-02-28,I’m guessing Cuba is next,https://bsky.app/profile/jm78mmm6.bsky.social/post/3mfxgn5zty22e,did:plc:ise5pkwpm5tjfocfdtq2yidr
bafyreie7uytwdujamcnbbnyemoyexri3zb2tppuribzlxfos62iryyoi4i,2026-02-28,Time to start going to the beach again. Haven’t been there much lately ☺️,https://bsky.app/profile/annabella-only.bsky.social/post/3mfxgn5zbgc2q,did:plc:pcns3gaqgcvctwqhjbfezwcv
bafyreidpuouqcyqu6jibmoh36kkfiyocbvt3ivgqkftbrn4yrrrntkpcie,2026-02-28,Chichester harbour half complete   Just about  #running #blueskyrunning #ukrunchat,https://bsky.app/profile/lukerwilliams.bsky.social/post/3mfxgn5youk2g,did:plc:fkem77a3x2vdezldhzihxvfj
bafyreia2vexkvt7utvistmrfyp4jjbofpm53sju45jmtxopbkwffymqzpm,2026-02-28,🎼🎵  youtu.be/UBkqsyVU9qo?...,https://bsky.app/profile/nufcnuf.bsky.social/post/3mfxgn5ye4s2u,did:plc:ijsqymalozeehevc56ylruug
bafyreifxt25jxh3cnz4dfzf24idylg7dkz6eiqnpofugumck7tjewejwla,2026-02-28,"I know they have practical limitations at the moment, but I think they'd be an amazing technology to spread awareness about, especially if that could help them make it into EVs or home batteries.",https://bsky.app/profile/bromeliasvoice.bsky.social/post/3mfxgn5y4cs2z,did:plc:4q2erkvexjkwsfukgspce2uy
bafyreihl2qcn56bibxum6bzt5vlesge42zufxlg4uvcudalcgv3t6b2xua,2026-02-28,Big hugs 🥰,https://bsky.app/profile/mormissing.bsky.social/post/3mfxgn5xxgk2q,did:plc:njflu6tashkdegz27gy6smxs
bafyreiaue3yft3e2eimahr3prpksvadbkbaxr23xquyeqg5h7ok7dq2qxu,2026-02-28,Dades de cabal de la darrera hora. Cabal promig: 0.60 m³/s Cabal màxim: 0.60 m³/s Cabal mínim: 0.60 m³/s,https://bsky.app/profile/socelcongost.bsky.social/post/3mfxgn5z4sm2n,did:plc:h5dj2ijnnetgutpympiebq2w
bafyreihm33tcpx3zelcwb4lobgjo2xqqhfzlp567oyxtdwj53tzpvcysvq,2026-02-28,"Joe Fagnano is a QB prospect in the 2026 draft class. He scored an unofficial 8.85 RAS out of a possible 10.00. This ranked 122 out of 1054 QB from 1987 to 2026.  Pending bench and pro day, splits projected.  ras.football/ras-informat...",https://bsky.app/profile/mathbomb.bsky.social/post/3mfxgn5wmhk2a,did:plc:xj5umrkcjpxx7jymuevdnhm6
bafyreifu3co4j7igrijk25gf6bge2g5ghbqnnrssem4y276xttygel67ha,2026-02-28,MFing Jared et al making $$$ hand over fist for this...These monsters need to be held to account.,https://bsky.app/profile/callmelila.bsky.social/post/3mfxgn5vegc2x,did:plc:6wwvv3pr2alkegd3yvfrynbr
bafyreibmqoyd4xewmcaqwsj54h776s62geqpx2bxz54bzpyxcxycjr3juy,2026-02-28,Sexy,https://bsky.app/profile/daddyfun1.bsky.social/post/3mfxgn5tul22a,did:plc:rxrvagu7tl7ebiqfhubjhxij
bafyreib7c4j6znz3ghf2rjecaxjfxjfma5fwl7iyyrg2c6bmasie4qqjji,2026-02-28,When it comes to a beautiful song this is beyond beautiful only because it hits close to home. I hope you’ll enjoy it. Thanks for the reply Hudson.  www.youtube.com/watch?v=oxHn...,https://bsky.app/profile/didntcmecumin69.bsky.social/post/3mfxgn5pfyk2v,did:plc:s7hgof4723jrmje74hg3r6kv
bafyreienuvjlk4bd36ehwvvhayeu37adptuqvns7wm54fxgnb5mtbjkbge,2026-02-28,What about purple nurples?,https://bsky.app/profile/flangy.bsky.social/post/3mfxgn5p2bk2a,did:plc:hpfiqanya35qgpixifjmh455
bafyreic26s3aqz5i3hgprc6j6gloxysk72aalzq7savtzhmoza4hhjdk4a,2026-02-28,Happy Caturday. #caturday #catsky,https://bsky.app/profile/fromthedeskoftn.bsky.social/post/3mfxgn5nodc24,did:plc:zfdmezw7a2leppg3censzqyx
bafyreibf4ruinazd46dgfel6dt6slu3khr5tq7hyo4del6fajfwizgdine,2026-02-28,"You have it backwards, Hamas attacked Israel.  Hamas had planned that attack for years.  Hamas attacked civilians and the hides behind women and children.",https://bsky.app/profile/frank-frink.bsky.social/post/3mfxgn5nkgc2a,did:plc:zelzxxoebkziudnjporroyrj
bafyreicdvlzcdt3ingtl5wectuwmflrauu56zoizjfngo34ppfkgi5gpam,2026-02-28,I just slapped this post so hard,https://bsky.app/profile/nicholehiltz.bsky.social/post/3mfxgn5jofk27,did:plc:umkdmppnmbfkz65p3xdwxyjc
bafyreifzcgayoskwzmgyxtptvjdeegmeouskbfdky2nrb2hgdsql4ejzpq,2026-02-28,Winner!🥇 🥇🥇🥇😹😹😹😹,https://bsky.app/profile/cowboycat13.bsky.social/post/3mfxgn5i6kc26,did:plc:43goqefbsbu3xmapks63xacq
bafyreiegncltyo3pp6t6bdzdgr3nx6cgk6lrhiymcdeigwpb2drauscce4,2026-02-28,Cutie pie 🐈,https://bsky.app/profile/gusintime.bsky.social/post/3mfxgn5fmjc2k,did:plc:njnnufchtbvjaeb2twx2gh4e
bafyreihek4kiknhcko6a5vf3cmx3pduz252fgqxn3wjwfylo43rkwje2ga,2026-02-28,"Dear President Trump:  Sexual offenders have the lowest status in prison. They're called ""motherfuckers"" and are treated poorly by their fellow inmates.  You're not going to like it.  Sincerely, America  #IranBombing #EpsteinDistraction #JustDesserts",https://bsky.app/profile/reg-pither.bsky.social/post/3mfxgn5ejec24,did:plc:gh3t6uzkfgwuusadu6re2xdv
bafyreibbrekldiigao7e2ms7oolo34kpz3bfx5uidxsil3zsvujv42cfwm,2026-02-28,"at this point half the humans in every BL novel are women and it pleases me immensely to say that that's not remarkable anymore. and it's cheating to pick on Brooks again because he's been consistently good about it, but ""Voidscarred"" is practically a gay romance novel, and a good read for it.",https://bsky.app/profile/mrs-edgewick.bsky.social/post/3mfxgn5dzqc2k,did:plc:hz24rzoa5mg67tzyc7otsuz3
bafyreieqhfwox5ypflv6bfuidmhlnfrhe32zuj4njmqtdij5ceooyzy2xy,2026-02-28,The subtext of this story is that Grok sucks so bad that the government is willing to do almost anything to stop using it.,https://bsky.app/profile/rodhilton.bsky.social/post/3mfxgn5bmlk2w,did:plc:jop73mu5bv5gs4emcfffeoz4
bafyreiderv2qcf6mi43dugtzoasq6xlq6kojtmtomeh4aztcxirvyuqu7y,2026-02-28,"Same ! Legit my number 1 fav, adore the lil guy. Tis such a cutie 🥺",https://bsky.app/profile/ahirunemui.bsky.social/post/3mfxgn55gsc24,did:plc:xsvadxrngz7zwrg43fjrlbzg
bafyreihnwx3fdaodgz7js7yb5xe7ur2rbafgj6hflknm7hxqm6kg4sjqe4,2026-02-28,Good Morning Handsome! That's a BIG stretch!,https://bsky.app/profile/pleghop.bsky.social/post/3mfxgn54ki22t,did:plc:mlacxha7z44k47zm7isw5oq2
bafyreifjqnxr3hqoobq7eeasnyiojnx75k3kta2oinl6cwd6psdpjjq2zq,2026-02-28,"Feed: ""Tell-Tale TV"" By: Ashley Bissette Sumerel on Saturday, February 28, 2026",https://bsky.app/profile/longtail-news.bsky.social/post/3mfxgn5y5dk24,did:plc:o6ggjvnj4ze3mnrpnv5oravg
bafyreigprbrbxxyeu2kkbqv5qq2p4d2qem43pc6e2ruamfaw4brsgx6vgq,2026-02-28,I wish i fucking came up with this goddamn it,https://bsky.app/profile/the-hydroxian.bsky.social/post/3mfxgn4zpns2q,did:plc:v2fymlzddjjkuang4nyaykix
bafyreid2xbhpg3l7hesmls3mvbtii5rzyhw4ylxdfaq72dn57rv3mnmcyy,2026-02-28,There is nothing emotionally dysregulated about me rn. I'm quietly happy.,https://bsky.app/profile/nafoffs.bsky.social/post/3mfxgn4zhts2q,did:plc:b42zkq7eht3xftkfoupjwxh6
bafyreib5tybrwztuzoexh6rhvok2vq23gdbeow4q4pw2ssbanvpwta7z4y,2026-02-28,,https://bsky.app/profile/bongopirate067.bsky.social/post/3mfxgn4ycqc2l,did:plc:d2wmrwpjqtum76usyewuywdi
bafyreicx7tl35hxrsomhegyays7yvdhu55t6dbfpzlj5rzlhglzdzom5yq,2026-02-28,,https://bsky.app/profile/holojester.bsky.social/post/3mfxgn4wpxc2u,did:plc:7gggss6enhbyicrs7mdpngxq
bafyreihidznyhmnb2eg7hwcklmn6ta7iw4ydxt4lig3rnagofac7f5wadu,2026-02-28,"@ronsexsmith.bsky.social What an outstanding performance tonight Ron! My incredible Dad @francis-coop.bsky.social  took us to see you again at the RNCM and surprised me with a signed masterpiece album of yours, thank you so much for that!! 🥹 Truly talented, I look forward to the next tour 🙏🏼",https://bsky.app/profile/shannonmarieeecoop.bsky.social/post/3mfxgn4w4gc2v,did:plc:mmvixqnadnttfw6e6wbznvs6
bafyreicms2ffig6d6ah6nh6cklxlenxyi2tocw42oajjj2gw7ktw7gnipa,2026-02-28,It's definitely something myself and a couple of my friends have experienced. We get hyper-focused on something and forget to eat and/or drink until our body is screaming at us.,https://bsky.app/profile/sodium-vapor-lamp.bsky.social/post/3mfxgn4rot22p,did:plc:5asmlpklu3ojww56kcw5jmmg
bafyreic6s7if76t65mzj2oqu2k5o7ml3lihfjjwv5ktstvi74uoql5zcey,2026-02-28,fuckfuckfuckfuckfuckfuckfuck (im in so much agony) (positive),https://bsky.app/profile/kid-oddity.bsky.social/post/3mfxgn4qyec2p,did:plc:7kpxzt2wlkc4kgedxuwhwiod
bafyreiduvukef2x7obr2qffkzobcw54wrmctvqdl4qqnxlarz54phg7kgu,2026-02-28,escapism has been working prwtty well for me. i dont want to look away from the horrors forever bc I know I need to face and deal with them. but for now i can let myself be distractd,https://bsky.app/profile/realityandrebirth.bsky.social/post/3mfxgn4qkos22,did:plc:et36zh4rjckwopfljkgy7n3y
bafyreiatwaq7o3vpjelfqyjvyce3twi77ejf4klwhp5h4n4madxclzka3u,2026-02-28,"tammy ""dick's worse""",https://bsky.app/profile/ericmichel.bsky.social/post/3mfxgn4p4s22k,did:plc:ns6x233scxcw3jah4zdvfaq6
bafyreidzva6zwz2qwrivtgkufeqfhzhtq5k7mnj7gl22wdnjtojay2zsfq,2026-02-28,How is a war powers resolution inconsistent with this?,https://bsky.app/profile/guiltypanacea.bsky.social/post/3mfxgn4moo22f,did:plc:cioysrizau2wi25mrvlxpqvg
bafyreibhcokygj4a4i25venghyhaawrtpz2d7m3yg4c6st6vsefnulaovq,2026-02-28,"""The Case of the Mad Monk"" for the Multiverse Funraiser is live! Watch for free, donate to Comic Books For Kids if you can, and enjoy!  www.youtube.com/live/gS97iRz...",https://bsky.app/profile/sithwitch.bsky.social/post/3mfxgn4m44c2u,did:plc:nnz4vsp2sw3zgicyhfx4izbk
bafyreienxzgwxz4ily6rqsofawzbnmubcxifcqt7vwg2xxyf4nhunoefia,2026-02-28,He's 6 hours into this stream and hasn't gotten a chance to do a single fwg attempt get in here and torture him more (and like raise money for charity or whatever) twitch.tv/averageimposter,https://bsky.app/profile/cheeseypi.doto.gay/post/3mfxgn4lqfc2z,did:plc:2hxh3gbrvsnie3ikkeu5zyhq
bafyreihwmebhp6b7e4r3f6xmg5quot43ygocmei4sjo3e6vcrz4jwkmbsa,2026-02-28,"57 STUDENTS….  Family men, Trump and Satanyahu are the  BUTCHERS OF GAZA !",https://bsky.app/profile/eddy-star-nfl805.bsky.social/post/3mfxgn4jk3c2i,did:plc:lrsispqgrba55ihlimsozv3h
bafyreiduqxyfruaxyozyck3qencwdvksqsrzzhfdebwm7nj5xqcanamjky,2026-02-28,"Who's ready for #underwear night? T's Pub 323 Somerset St, West. 9pm.  #gay #gaybear #lgbt #lgbtqia #2slgbtqia #queer #demisexual #party #saturday #nightout",https://bsky.app/profile/martinguay.cryovex.com/post/3mfxgn4imrs2g,did:plc:hvme4bhgisfig6iiej2vbscc
bafyreifoydcr6o6mbs6zopcy2gf6sopmmx6zaggsbga4qmlejgyznrdqli,2026-02-28,Also let’s be clear about one thing: Taipei would be the biggest city to ever get invaded in history. Three times bigger than Berlin. And there wouldn’t be a huge hinterland for the Taipeians to flee to like the Germans did.,https://bsky.app/profile/sthelen.bsky.social/post/3mfxgn4fozs2j,did:plc:aaifs6bjt52xgeqhng66viwy
bafyreiegec5463h5vrl7s6rnwo6mg7cpe4uqaslh7kmv3lhomsbcpzw75i,2026-02-28,"He just did what he wanted to, what he was told to do. He’s a puppet - Putin, bibi, little Mikey, miller all pull the strings and control HIM.",https://bsky.app/profile/notmine20172025.bsky.social/post/3mfxgn4dcuc2h,did:plc:amfohsnq7bf4t5bmavizbhym
bafyreieb6r3icmkz2duwgepvdt3jh7o2ofuts7punhjfxu2gp2zqux553e,2026-02-28,"""Self Reliance""   A work in progress  #smallartist #desert #ecologyart #surrealist #artist #tradart",https://bsky.app/profile/isthatnori.bsky.social/post/3mfxgn4cdmc2n,did:plc:cgyzr6mx5n7257p27jcwc4kp
bafyreiafukrs7khcy7sbk3wvigtfe4kn5yi5r43vdc4hwmfa5jilch7xw4,2026-02-28,"That actually is legal for the government to do, in the sense that everything is legal until the courts say it isn't, and the courts would probably take days to rule on that so it is legal to do that, as long as you stop when the courts say stop.  This is how I now understand the law.",https://bsky.app/profile/folderalconspiracy.bsky.social/post/3mfxgn4bo4s2h,did:plc:24vynkvx5iwtjo4tokbkyqpx
bafyreif4h3hivev6qbuxxdgcnz3higxn4zxtdckxvzpp6hln4ecsovvaai,2026-02-28,Not over here. If you ain’t lock in wit me by now save it for David. the mini bar is closed!,https://bsky.app/profile/bonniscotch.blacksky.app/post/3mfxgn4ac6k24,did:plc:s7t3kzcvoknvocf32nga65pk
bafyreibkif4qhnlgqwfuiqbrt5j36ywbf47sjziuwvj2lwgkxu5jw6kkpu,2026-02-28,"OH MY GOD I THINK I LIKE YOU, another banger I did not remember.  Idk if I'm reading for season 1 to end in one episode.",https://bsky.app/profile/dredpiraterobn.bsky.social/post/3mfxgn46fn22g,did:plc:2azzybg26nf3qwuoj4scgikz
bafyreihdmvumtp4gn5uxkfce6wlsrmtt64r2javwqputquytidf5tzoogi,2026-02-28,"We are in the craziest times where Trump is like “guys I am doing a 1984 hahahaha” One points out the world is Orwellian  And everyone is like, “I think u are being a little inflammatory to use that kind of language” No I am describing reality",https://bsky.app/profile/dremilybrunner.bsky.social/post/3mfxgn43gvs2n,did:plc:6hwffliackmu4gwygdbctktb
bafyreiefgav4d3mst3jh3dax3ssh3k7lxhpvw5hbnvrkup7wru3cozxosm,2026-02-28,"Learning as we are because he didn't clear it with Congress. How's that going, Cornyn?",https://bsky.app/profile/the-dude-abides.bsky.social/post/3mfxgn42in222,did:plc:rnlun3c276c7kyqestbtubit
bafyreicrzmrvtkne6oinauicgffnblrknmf2agkva5itchjdhqjpyfnz7y,2026-02-28,Tarantino wasn’t done telling us what a self obsessed adolescent he is.  How can believe anything coming out of his nasty little mouth having heard this.,https://bsky.app/profile/druid48.bsky.social/post/3mfxgn3zt5k2x,did:plc:a4enmh3i7mphn2aspvv2byxi
bafyreieyo4f2aygx44tfira6zbdj4rip3sxs4c5l4b7lh3l7m6qyp3bmny,2026-02-28,,https://bsky.app/profile/grooveguardian.bsky.social/post/3mfxgn3zfi22n,did:plc:77d6r776vjdh2fmzxqovhvmz
bafyreicw4j32om76nbcnillxgudhijsn6ykfghdcw7qulxmbbd3sxmut5u,2026-02-28,I hate feeling like I have to fight reality itself just to prove I’m worthy of existing,https://bsky.app/profile/pyrelogi.bsky.social/post/3mfxgn3ybds2f,did:plc:j4pwuc4wfftteqctxatt42mf
bafyreihoohxd3fk7jbnyqps4sr3fj7etf2kbfw3p3jjx37f5c4v262x5de,2026-02-28,Remember donald will do/post anything to create a distraction!!  Who knows what will be next!!!!  If you had starting WW3 on your bingo card then yes starting WW3 is an abhorrent distraction from the donald/epstein files!!!!,https://bsky.app/profile/cmcc75.bsky.social/post/3mfxgn3wydc2w,did:plc:lbdnrx7iewtd5wlnaqauqjsm
bafyreieiujxqvlqid4yygakoxp67ug4rwlregiqnz6g5nq5vgkiovfdhre,2026-02-28,Oh for shit's sake.,https://bsky.app/profile/realunderogkc.bsky.social/post/3mfxgn3vkgk24,did:plc:dreqje4454xo2na5ty5p6yky
bafyreiaftwt6o3lkhfwdwscvuscaqh373qxzobvheneyb7ng5sqcpqc3fe,2026-02-28,... That's even more Adorable omg 🥺💜💜💜💜💜💜💜💜,https://bsky.app/profile/noodlebeast.bsky.social/post/3mfxgn3vfkc2m,did:plc:mdy5nyfbd4w3x34h6fa5acwo
bafyreidrebbldq5yyu5iwp43uibxannfkty6hp4czzhzyobrlv77i6sv5y,2026-02-28,"""Don't do that,"" he laughs, wiping the sticky mess off Bucky's shirt.",https://bsky.app/profile/adarkknight.bsky.social/post/3mfxgn3uztc26,did:plc:jyq65ygutvzcnfunfo5di75c
bafyreia35mvrrx2dfbmpyyaim7gmz7675wgavje2cgywo7cxmqysang3uu,2026-02-28,what about votes tho,https://bsky.app/profile/angerbunny.bsky.social/post/3mfxgn3uags2p,did:plc:k6ovqbu47xrtrshztdrb4fnw
bafyreibpkbjwfq6slc6i76nabvkv3eejwrvsxvslrhvmjngycz2i6h5fbq,2026-02-28,Redrew a scene from e8 with my ocs teehee // #trigun #oc #trisona,https://bsky.app/profile/slideeda.bsky.social/post/3mfxgn3saxk2d,did:plc:flt2yvc6h7hnd55mo4k6konr
bafyreibbud6anrbk4dmqnbbo5ng3quxxrtmuwcjgvbiape2unrqp3hhoo4,2026-02-28,I feel like most American sports commentators sound bad enough saying “grands prix” that it’s worth considering,https://bsky.app/profile/jon.turningfortune.com/post/3mfxgn3qq522w,did:plc:5s3qtzz46vohwba74rcs73qh
bafyreigz7266mnsmhhkgwgazpid47gwnojmftwx7yzn6x3nkscxqbz7244,2026-02-28,Everyone knew DJT was lying - he lies with ea breathe. We should've been able to trust that Harris would end a genocide by withdrawing our military arms deliveries. She rejected pleas to meet w/ Palestinians in Michigan; she rejected their plea for a speaking spot at Convention. They rejected her.,https://bsky.app/profile/zaddockfuller.bsky.social/post/3mfxgn3qlat2q,did:plc:qimtlrwmt4lhj2n4ivhk33l7
