Headline (CID),Date_Posted,Post_Text,Source_URI,Author_DID
bafyreia333fo542scygdta2mhmu3cn26fg6ghj3vygyblnutk5vmxhwmza,2026-02-28,"America people were not in danger by Iran they are to far away. Trump move is very dangerous move. Russia and China were waiting for the America military to be put in Venezuela, south Korea, now Iran. Israel doesn't have a chance to if Russia hits with a nuclear weapons. China hits America",https://bsky.app/profile/e114g221.bsky.social/post/3mfw5kfeksc22,did:plc:23nkqup4ifxqep5nudepvip2
bafyreicvr77prwuvrmfvhngg5ls7iedyby67r5abcadahmftmcle3vpqqu,2026-02-28,If you remove Iran and replace it with the USA in Trumps war starting speech nothing changes.  Calling for the people to take their country back is a blueprint for bringing him down too.,https://bsky.app/profile/oiyou.bsky.social/post/3mfw5jr4x622l,did:plc:fuxhtc4hw5paqffxanwkj3j5
bafyreie4kejdbd3nxxoosuiaklkofpfn3nfpacozbvh3ibqkaocim3njvu,2026-02-28,"They came here to flee war. Now these same people are hearing & hearing about explosions in a place they came to be safe.  They—we—want peace.  Every civilian from Israel to Iran, and everywhere in between & beyond, deserves empathy. I’ve seen far too many heartless reactions already.",https://bsky.app/profile/monicamarks.bsky.social/post/3mfw5ivqcgk2x,did:plc:dbttxll2zxh7uqi2sjcvoksf
bafyreieqxbgpjn2htmiypkenblg2ayygqi2mp2tbe6hw6ue5bxvj5xst7q,2026-02-28,"TFG, the chairman of dictators of their Bored of Peace gang, has started the great Trumpstein distraction by declaring war on Iran. Is Democratic Leadership writing more strongly worded letters? I feel safer, don't you WTF PEOPLE?? Hello Congress??",https://bsky.app/profile/maga-focker.bsky.social/post/3mfw5iipen22w,did:plc:uxlwn267y3o5bppge5t5bnjr
bafyreibqzatghdmclefha5iy3g7xjkl2cz3hmrhrscmqpqgygrv2s3e5tm,2026-02-28,"Do you seriously think that Trump and Netanyahu, who love fighting dark skinned people in their own countries, care about oppressed Iranians being killed by their government? Do you think authoritarians like them want to bring democracy or freedom?",https://bsky.app/profile/mrmads.bsky.social/post/3mfw5hker2s23,did:plc:m7a4nln3cl64bas22qk54z4v
bafyreibufygwxwillzesatfgjgbjq5nmydzeu3fc3sr3b7fualnl2xwfca,2026-02-28,They are building concentration camps all over the US to hold Americans. Do you really think these ghouls care about the people of Iran? Their oil money will be in a private Trump account in Qatar in 3 2 1…..,https://bsky.app/profile/araignee.bsky.social/post/3mfw5hhptc223,did:plc:3zp5ydh447jrhmoqmmz5bzfs
bafyreicz7urk7vluzckun46unx76lm5kg3nctabkzsfs6mnctsm6m5igyy,2026-02-28,America: bombing schools is legitimate. Hamas. Erm. Hezbollah. Oh those sick Muslim people have control and command centres in schools.   Iranian school repeatedly bombed by USA and Israel.,https://bsky.app/profile/2ferdi7.bsky.social/post/3mfw5h4nw3s23,did:plc:knlqytrbcmxogzmwllc55zzo
bafyreibf6kf4s2g5345rjlkxroin3qvzwkb6rigja3s2rrim3urazvbkry,2026-02-28,"It is all about playing to their anti Muslim base. My idiot brother often says we should bomb muslims out of existence, these are the people Trump and Netanyahu have as their voter base. Total insanity !",https://bsky.app/profile/ianausbrit.bsky.social/post/3mfw5h3gzxc27,did:plc:6kryme2dc6szbyingv6y2qdy
bafyreig44r54y5iifcnfak2yt2bpx6mssoqupcweom726vsk4qbf3obrlu,2026-02-28,We have the US mainstream media to thank for normalizing Trump. They lied and people who voted believed the media.,https://bsky.app/profile/hlgtwin.bsky.social/post/3mfw5gdjvlc2i,did:plc:reukn3xkkmgd2ijrfhuodugb
bafyreifqlzudvw5a2h2zp2sqf62iremzn73nwuwkzz5lpd24hpmhoz3tt4,2026-02-28,"It’s complicated. If ever a regime deserved to be brought down because of what it’s doing to its own people, especially women, it’s Iran. But Trump is also remorseless about the killing of American citizens peacefully protesting.",https://bsky.app/profile/alexandra19.bsky.social/post/3mfw5fr2wh223,did:plc:hqvblfx4pmj43ba7axmbvgpa
bafyreifpsm3vv3ow4nxtg4os34xttbd65gfwbzkn444nwacnn3i6lwgvty,2026-02-28,The attack on Palestinians is an attack on all of us. The attack on immigrants is an attack on all of us. The attack on trans people is an attack on all of us. The attack on boats in the Caribbean is an attack on all of us. The attack on Iran is an attack on all of us.,https://bsky.app/profile/banditpaws.com/post/3mfw5fnk25c27,did:plc:5m2hk4prafpogufjymnrvp7r
bafyreiapeghdgfiovu52egpcjcaxmhh5ridikp5ggfr3nck6764visosoq,2026-02-28,"Trump is an idiot. He just sent oil prices through the roof. He talks about Iran killing its people. Trump is no different. Listening to Trump just now, he doesn’t have a clue. Telling the Iranian people to stay sheltered because there are bombs falling in the streets. TOTALLY CLUELESS.",https://bsky.app/profile/dkg303.bsky.social/post/3mfw5fkisss2a,did:plc:dzdejv6fq6vv4zolqprf4yxt
bafyreihtwsigvfipwqhx2tuvixogfc6gknmv2vwtrujkc2gbl5orroxagu,2026-02-28,"Trump did not get approval from congress. He did not go to the American people to attack another country,  again. Where is Congress?",https://bsky.app/profile/bonniefitz.bsky.social/post/3mfw5fe6ecc2p,did:plc:lfsc2fykykysperurynlv3sa
bafyreibhjo5cyp4dectoqqscum5r2lru7borfn3xh4ekjbujg73kf3yafu,2026-02-28,"Good luck with that! Let's see midterms happen now that the US started a war with Iran! Lol! Been telling people if he got into power, shit was toast in the US! No one believed me or the wife. Shit is playing out exactly as I thought, and I am not that fucking smart. I can just spot the obvious.",https://bsky.app/profile/blandydayz.bsky.social/post/3mfw5f5axdk2q,did:plc:hqskszqpfvtid6rmqcfryxqp
bafyreih6nsw3zbffap4stxyop5cef4filnzi7whjzb3nmfe7ffjsf3eybq,2026-02-28,Iran has been massacring civilians and protesters and putting them in mass graves   Commiting genocide on its own people   www.amnesty.org/en/latest/ne...,https://bsky.app/profile/joshuacarns.bsky.social/post/3mfw5f2g7222n,did:plc:5g3knozp675bdkphgsfnmh3k
bafyreifdaj7ujq5bsex5yaeykpfrixiptup2dpbbmeegfqfecge6tnbfpa,2026-02-28,And I have no love for the Iranian regime. I want to make that clear. But this kind of action just ends up bringing in something far worse. The country will end up heavily fractured and unstable. Regime change needs to come from the people living there. Not a foreign invader.,https://bsky.app/profile/pdunn75.bsky.social/post/3mfw5eqaqy22i,did:plc:v7nrlkaixzo77xr4xborz5tc
bafyreiefoz65b524erklfkpv4fugeunkmb26j56p74trpg3wt7qqvaf6za,2026-02-28,"Interviewer: What should happen to the people on Epstein's list of clients? Trump: They should get arrested Interviewer: All of them? Any exceptions?  Trump: No and they should be put under the jail Interviewer: Mr Trump, by order of the President, please stand up and put your hands behind your back",https://bsky.app/profile/noram25.bsky.social/post/3mfw5eoao722r,did:plc:yfakj6xfspvjigvl2cy2jjmk
bafyreiaavibcixpie72dinng5tliod53otdsmzco2rsoyzahkvdmij53jq,2026-02-28,"People who are outraged by Trump and his buddies raping and murdering children on Epstein Island, but not outraged by the raping and murdering of children by Israel have forfeited their souls to The Unclean One just as much as MAGA.   Many of them even *support* the genocide while hating Trump.",https://bsky.app/profile/sotarocks.bsky.social/post/3mfw5ebovqs2o,did:plc:vvwlt6yzsgvh2gqwfz5xar7v
bafyreigc4sip5wu242httly6e7ri2txykq3rcmziykcqh3gyjs3hy7a3qe,2026-02-28,Trumpy is going to get the Iranian people to rise up . Then take a cut of the oil money off the Ayatollahs and stand back and let them be slaughtered .,https://bsky.app/profile/harrymcnally.bsky.social/post/3mfw5do3qg22y,did:plc:3uv63gntljsdt2xl2ucqvshi
bafyreic6yuxtuanlqmqtvqfqq7c6qkxcfiu4qlfxchubxq33xuqqiwrzla,2026-02-28,"Bahrain's US bases are being targeted by Iran, not the Bahrain people.  The US military is not protecting Bahrain, the unprovoked war of aggression led by Israel and the US is attacking Iran and causing the Iranian attacks.   What ""US military protection""? Painting a target.",https://bsky.app/profile/hikmah786.bsky.social/post/3mfw5dd3prc2z,did:plc:vgqudh56kyuwi2ulcwhhwbdc
bafyreibv6tcdl6txqaergeqhky6xgtpnzufxypsh45wz7pe3njul7adxxi,2026-02-28,Trump seems to be Netanyahus kapo. Why didn't he just say to the president of Iran --Stop killing your own people OR ELSE me and Netanyahu will do it.,https://bsky.app/profile/cyrillatham71.bsky.social/post/3mfw5cvvh3223,did:plc:elmnkbc7ytq5tztwixix7f3o
bafyreigmqbioe5mcxpqwgtwacwtuwov52ca44ykbx52777u7ncofswncey,2026-02-28,"I don't know wether or not these are connected or in contrast to each other but it appears there are motions in progress that are supported by numbers of people. Let's see how this conflict evolves in the coming days, first. I imagine after a week of bombardements people's opinion in Iran will shift",https://bsky.app/profile/jaster.bsky.social/post/3mfw5ctgoks2b,did:plc:7fxjdae4oz4jbkkamgr3dq2d
bafyreidm64eahkny5nb6l6psx43tasl4qeqdecf2eh6jcvgbwrajfjzc7u,2026-02-28,I'm not entirely sure either. However there appears to be a self proclaimed Provisional Government who made an announcement under ncr-iran.com   Also there's the former Shah and his family who are in support 'the people of Iran' to get rid of the Mullahs (of course they are).,https://bsky.app/profile/jaster.bsky.social/post/3mfw5csy5ps2b,did:plc:7fxjdae4oz4jbkkamgr3dq2d
bafyreieldqszgmyk2snbdefazjs7yfdm26apppdfjszj3ie274tl5znrhi,2026-02-28,"""Our objective is to defend the American people by eliminating imminent threats from the Iranian regime."" Yes, the Iranian regime is indeed an imminent threat—to the Iranian people, not the American people.",https://bsky.app/profile/rickstengel.bsky.social/post/3mfw5cpcstk2c,did:plc:6kymu27tue6zym5nlhqv7fkw
bafyreies324s3u6gcosiiws4kgrdwffnybjwrkaiqgmx4wu2f5haxm4aja,2026-02-28,"The sheer pointlessness of it is what gets me. They won't force out the regime with bombings. We'll be right back where we started in a few weeks time, with nothing having changed except the deaths of who knows how many Iranian people. A massacre with no end-game.",https://bsky.app/profile/hugogordon.bsky.social/post/3mfw5ciiua22l,did:plc:caxdf56t7rczh6jewkxh34r7
bafyreiclttggt47gwbmue422txpcwg3jq6xr75nvchki7ob3mh7vz54daq,2026-02-28,My heart goes out to the people of Iran who have suffered for generations because of U.S. imperialism and our givernment's petrol death cult greed. We all deserve better than this. I'm sorry.,https://bsky.app/profile/natecrowder.bsky.social/post/3mfw5chiwqk27,did:plc:leovd53mxkwpjnweumtjoplx
bafyreih7yfedanudlpymdgevducpowyzcviizxllo7n2oj4xb5esamipwa,2026-02-28,"One good thing about the concentration camps being built in America. It will be somewhere to put all the Trump enablers, supporters and criminals when it all comes crashing down. Quite a few military and law enforcement people are going to be in there as well.",https://bsky.app/profile/meteorgirl.bsky.social/post/3mfw5cbapjc2e,did:plc:llbad3vlegjcvi6uaxgnj7lq
bafyreierft2rjnwetrnrlkbogbjq5ebavc7775dqmxljtrocp3mwxswsiy,2026-02-28,"Quick reminder that when Farage tells you Britain, therefore its young people in the armed services, should back the Isreal/US attack on Iran, his kids have German passports.",https://bsky.app/profile/amac63.bsky.social/post/3mfw5bldvqc2v,did:plc:wwu2czjmv7jy3uytwumrjrsz
bafyreifqcnl42aoio3v72gd2v2gtqgtwvrypkltvfqcpegip2cozoamy2m,2026-02-28,"December 16, 1998 - Bill Clinton bombs Iraq to distract people from Monica Lewinsky. (He was impeached 2 days later.)  February 28, 2026 - Donald Trump bombs Iran to distract people from Jeffery Epstein.  They are the same.",https://bsky.app/profile/darthmoz.bsky.social/post/3mfw5bkylgk2k,did:plc:uljg6ihvcjvfr233azz6mtq4
bafyreidimcy4ajunxaoo6ntsqwnp3pc7sqlhu7owsnpesmfoeiaeah4pru,2026-02-28,"I think he is helping BB take Iran. From grandpa’s speech, ‘someone’ can come in and take over. I know exactly who that is. I have no sympathy for Iran’s leadership whatsoever. The people of Iran will pay this price & so will we. Grandpa couldn’t care less. He’s trying to use this to stop election.",https://bsky.app/profile/slynnw.bsky.social/post/3mfw5bhi4sc2k,did:plc:skzx6r2hcb7cqfx2qj7vnfij
bafyreibzycmmctsjybulgqudmxrc45mp6fwx264gwxw5dffvjzrelwgwia,2026-02-28,CNN is thrilled. Nothing they like better than Israel and the US killing people. Now they’ll all work hard to sell the Netanyahu/Trump war to Americans.,https://bsky.app/profile/chiaragd.bsky.social/post/3mfw5bas73s2a,did:plc:5w6wavdokvodiatckv2d65z4
bafyreia74lfepglvc254rcjsgqxgioa5tdk4zk4amugegkpo3tdagwky4e,2026-02-28,"Trump hung USA hockey team out to dry with 'oldest game in his book': analyst  www.rawstory.com/trump-hockey/ Trump’s people literally put words in Tkachuk’s mouth, not knowing or not caring that they were wildly inconvenient (fake) words for the captain of a Canadian NHL team.",https://bsky.app/profile/happy2001.bsky.social/post/3mfw5b7szzk2m,did:plc:3yx3xn4m5uqiaous4o3wvqgy
bafyreieex6q4kq54t2dsat4q2hcftsnbnehxoqmhuhzk5znnega6sajrtq,2026-02-28,Historical evidence. A foreign country attack will unite the country against the enemy. The Iranian people will unite to defend their sovereignty.,https://bsky.app/profile/dmvaugha.bsky.social/post/3mfw5azfdyk24,did:plc:mgmhi3ezqbbzbsjv7rfsk2lv
bafyreid2tgy22pv3uejtyiahehtu6b7jb65vr7mcxqjzzigbnn322onjja,2026-02-28,Isn't there anyone else other than a Pahlavi to speak on behalf of Iranian people at this time of crisis?,https://bsky.app/profile/cagdasungor.bsky.social/post/3mfw57zmunk26,did:plc:vfvbwevtttamd62tv5pmidrb
bafyreichqjlelwmvzfqqgvm5uswucaqryiqwpo45vofetoxr7wleqs7ssi,2026-02-28,Cool thing about being a fascist cult leader is that his cult cheering him saying WAR! BAD! will cheer him saying WAR! GOOD! because in the end Trump lets them feel good about being garbage people and that's all they want.,https://bsky.app/profile/calizaybak.bsky.social/post/3mfw57p5cek2h,did:plc:aiwdikara4nttlpz3k43gsuq
bafyreianv6w3ocrz7mfby7jh3uv2hx5gvuo67a2uzoegrfgdc5amkzyyka,2026-02-28,Attacking Iran was always a bridge (way) too far for highly competent (though evil) people who actually cared (if only selfishly) about post-attack consequences.,https://bsky.app/profile/kitchengigolo.bsky.social/post/3mfw57h563c2o,did:plc:bfjtzbfaj4jtw54o5ww3e46b
bafyreihxpox6evqtwp2jjas7psefd7xye4z667tgxtvqvym2polfkn6njq,2026-02-28,Attacking Iran was always a bridge (way) too far for highly competent (though evil) people who actually cared (if only selfishly) about post-attack consequences.,https://bsky.app/profile/kitchengigolo.bsky.social/post/3mfw5776rhc2o,did:plc:bfjtzbfaj4jtw54o5ww3e46b
bafyreiaopyy5k4zat4sgxfe2k6wtsq6gapsdvgtd37kyvhpzep6z2e7kki,2026-02-28,"Overthrowing the Iranian regime is going to end poorly for the Iranian people, it certainly hasn't historically.",https://bsky.app/profile/angryamericanguy.bsky.social/post/3mfw576hyws2j,did:plc:ucqt22j6mh52e35efevv2s33
bafyreihqvll72h7jfsdhrypraah6tromcjpitnxgoab3lro3a5x22ikmym,2026-02-28,"What he is saying is that  conservative governmentS will not work for the people they represent. Now ask him how much money they would invest in corporations. No money for children, but the oil sector needs help...he is a POS.",https://bsky.app/profile/bob1948.bsky.social/post/3mfw56whprc2l,did:plc:loza3i4duzlaiemp3g36nsef
bafyreigr6jx6xdszq7xv46li6dgrjfxkaeomzdkoex3r5yajbv5lmn6fd4,2026-02-28,"So .🤔 Because the company is standing up for their right to protect their rights and what they created doesn't make them ""leftwing"". It's one of the reasons parents and copyrights exist. So people can't screw others over.  Oh wait that is what Trump defines as Leftwing....those who stand up instead",https://bsky.app/profile/rezwidow.bsky.social/post/3mfw56uixxc2d,did:plc:pyr7fssa363mipjejfn7swvd
bafyreifgkrxv5m3d7q5ub4ru7p7hefs2z4twjhzyyr5t5uzwzcowa4y75m,2026-02-28,"Get a clue. The vast majority of the Iranian people wanted the US to strike. Do you not know that the Iranian regime has been abusing their people for decades? They just killed 32,000 of their own people a few weeks ago.",https://bsky.app/profile/lets-roll.bsky.social/post/3mfw56kleuk2e,did:plc:kn5c5jpxg2nxe6rr5m2pln76
bafyreigvnnsawoerwwxqrfu2s3zdvlozauz2jdlperghanns5msgpsfx3i,2026-02-28,"Trump has 75,000 Americans in 212 concentration camps in the US. Diagnosis: Malignant narcissistic personality disorder. People aren't human to him. Starting a war in the Middle East to obfuscate the truth that he is a pedophile. What a MESS.",https://bsky.app/profile/opalita.bsky.social/post/3mfw56amoms2p,did:plc:m66mqwv7uheb7flxiivirgca
bafyreiaffrm7x2tdf7g7ss7skdpbfqxgo6gkr32ggl2tkg3tbnqx4nxqwa,2026-02-28,"This is not an American war against Iran. It is a war started by a fascist regime that took over the USA during a period of unrest which started with an insurrection.   They are out there killing people again, waving our flag.",https://bsky.app/profile/agenation.bsky.social/post/3mfw56af7ek2v,did:plc:riy5c76zf6iwa4izth5gizgv
bafyreiaqagz7sgaedtsvnomvqqheztt6qfeu3gallibhsi7rlrptma5daa,2026-02-28,"Of course. the people sadly are the ones that bear the brunt. I'm just sick of the way some leftists lionize Iran when it's a horrible regime that does not deserve to rule. It is not an ally, it's a reprssive theocracy.",https://bsky.app/profile/juanochoa.eurosky.social/post/3mfw55wzenc25,did:plc:b6n6aa27zln5if7mymerz3zr
bafyreibnukyyxnqdg22iz3xqv6rtlkiann7dam4e4mcppjo64ay2oktsty,2026-02-28,The White Man’s Burden for centuries seems to be either to try to offer nonwhite people what they think is the gift of Western Judeo-Christian “Civilization” and rule over them like father figures or just to wipe them off the face of the planet.  Trump is a bringer of death! He’s only just started!,https://bsky.app/profile/bdsekou.bsky.social/post/3mfw55hfy6c2x,did:plc:5hhhosf737vzlxojrnwc5bt3
bafyreifgqulm5aviu37ytoutdrcvz2qjduwo5ceiifslc3rfthbu56sxuq,2026-02-28,"The journalists all know the actual history of Iran, that the US & UK overthrew the Iranian Democracy in 1953 bc our greed was so great, we needed to steal more oil profits than the 84% agreed to  So we murderously created a Coup, to impose the Shah on the Iranian people!  Lying Fucking Journalists!",https://bsky.app/profile/leedsjohnlufc.bsky.social/post/3mfw553qh2c2f,did:plc:q4qdkm4mu5aoa7ze5qslgbae
bafyreif5wgsmr4vm72f6kwwfa37nr7ccqa2tobdmezdjk2t5ex3ca5thhq,2026-02-28,I didn't hear anyone defending the Iranian regime. Although people are critical on the US and Israelien attacks. I think all three regimes don't give a rats ass about the Iranian people.,https://bsky.app/profile/marcdeh.bsky.social/post/3mfw552mkmc2q,did:plc:ewdutv37o4laeah3amiebakk
bafyreibwlsrumrgrnyh5xrw73vrjegxxbwddy6e4jnrihki72gjzlrmmvq,2026-02-28,Trump warned the people of Iran there will be bombs dropping outside. Danger Danger,https://bsky.app/profile/stoner66.bsky.social/post/3mfw54lrgj22g,did:plc:b4iern5iaqjd746q6xtkjuai
bafyreif6kyzdzrvr56iohk4c5pq6di7wrtqavzd3pdpynb5ymntrqwl6hi,2026-02-28,"December 16, 1998 - Bill Clinton bombs Iraq to distract people from Monica Lewinsky. (He was impeached 2 days later.)  February 28, 2026 - Donald Trump bombs Iran to distract people from Jeffery Epstein.  They are the same.",https://bsky.app/profile/darthmoz.bsky.social/post/3mfw547mwuk2k,did:plc:uljg6ihvcjvfr233azz6mtq4
bafyreic2nwn63ktds3dhdsdohhqkxbqmzosxebk6x23og2zmzcqlyvnsxq,2026-02-28,"ourselves? With federal resources shifted to immigration are we more vulnerable to attack by Iranian-funded terrorist cells? (I bet yes).  I don’t trust these people to evaluate & weigh risks like normal, sane people.  Most important: is it all just a diversion from uncovering Fucko’s pedophilia?",https://bsky.app/profile/yurdapuppet.bsky.social/post/3mfw53u7jj22k,did:plc:ykx7xnnojw7amqu7iolqxop5
bafyreigpqapohyziyxxcxl237whl2gkzuzxfylwiulljncuw64qnd4fyge,2026-02-28,"And is being run by people like Trump and Hegseth. I know we can take comfort that there are serious and smart people in the rank and file but when the Sec of Defense spent the day before the attack posting about DEI in the Boy Scouts, I think we should all fear what can happen under his watch.",https://bsky.app/profile/ctg100.bsky.social/post/3mfw533vwp22b,did:plc:um7bjrkjblsgnnyag7sgz7x7
bafyreidv75rhg2fp4m3sdzsg3x3w6tvj4qucdld3j2a4kpwmfjqosz5a6m,2026-02-28,"“Belgium: “The Iranian people must not pay the price for their government’s choices,” Foreign Minister Maxime Prevot said. “We deeply regret that diplomatic efforts could not lead earlier to a negotiated solution.”",https://bsky.app/profile/dosnoe.bsky.social/post/3mfw52gt2yk2j,did:plc:rfenfgehvx2cuyu7memmmaio
bafyreiazfl256e5ksm4jpo6znwunscnvrv7zglhblmfmp75bsbdikvhff4,2026-02-28,"And intend to take out their leadership with *zero* plans for tomorrow. The United States is about to inherit 90 million people who can't buy groceries or use banks or internet. I guess Donald Trump skipped history class on Colin Powell & his warning to Bush.  Pottery Barn: You break it, you own it.",https://bsky.app/profile/bob-fisher.bsky.social/post/3mfw4zmfalk2y,did:plc:t2dhb7mqbbailtpnq434n7wd
bafyreihkjg7kid2ttxx6nplsr6ifm4j2foic556czlupbop4wbaesepfni,2026-02-28,"Serious question here: Granted that, as you say, we owe it to people not to treat their lives as cheap, do you really think Trump & co could not actually be so stupid that they MIGHT think of doing it as a distraction?",https://bsky.app/profile/docpaperback.bsky.social/post/3mfw4zmdors2k,did:plc:ur3qocehohb5emvxykchjj6t
bafyreib75pgh57ptn6f5ywmqwte5joonmtfe2dh5ywczz2zmnmmkvequ3i,2026-02-28,"The ""peace president"" thinks a war with Iran will be popular with the American people? I think not. Their tax money going to killing their sons and daughters? Is the reason to declare a ""national emergency"" and be able to steal the election?",https://bsky.app/profile/anncyg.bsky.social/post/3mfw4z5fnvs2d,did:plc:7mrnyy7r5fzcplymhqcavg47
bafyreihi2nco646eo5e3tcbniiyget5alwb4fhemlkkhi2blqlul3oxyvm,2026-02-28,"Oh boo hoo, the Islamic regime that kills women for not wearing hijabs doesn’t get to have nukes :(    Iran’s regime killed 40,000 innocent people in 3 weeks. The Iranian people DESPISE their government. Ask yourself- what are your morals?",https://bsky.app/profile/karsin.bsky.social/post/3mfw4yzkfl22l,did:plc:yiwyyigb2pzhv2o4572fosvv
bafyreiasr6iz7tyo27xxo5mrebx3jp3fbgqunv2fs5vwx7uk3fjlrvz6ra,2026-02-28,"EMERGENCY PROTEST RALLY HANDS OFF IRAN Stop all UK support for US & ISRAEL! SAT 28th Feb 1pm to 2pm HASTINGS TOWN CENTRE After years of devastating attacks on people of Palestine Lebanon & Syria, US & ISRAE now ignited war across West Asia area by attacking Iran again Join us to protest for peace",https://bsky.app/profile/hastingssutr.bsky.social/post/3mfw4yzf5m22x,did:plc:53wmmaedm2ozmzmnow6c2atg
bafyreibzpvthk4dcgrjoyquru2wjqb3iyjlabd7v7e3c23oalbuq7ffd4e,2026-02-28,Netenyahu is evil. Trump is evil. Albanese is... not quite evil but he's really really stupid and supporting evil people doing evil things.,https://bsky.app/profile/lawksland.bsky.social/post/3mfw4yyt4hc2y,did:plc:ygnxxl3st36bscfkayrpbtdw
bafyreidubyyembppbk6qtxwdmafwksrr7777s54hpaucn4q7oh4jalud7y,2026-02-28,"Obama gratulated from Harvard Law School Magna Cum Laude, but Trump never misses a chance to disparage his intelligence.  It's like a House Cat disparaging the prowess of a Male Lion. This just gets people to notice the difference.  Obama had Iran under treaty to control its Nuclear development.",https://bsky.app/profile/joebowd.bsky.social/post/3mfw4ythq3c2m,did:plc:tymf6jjpl7xqiorkj5kfkxrk
bafyreiej5mddnuj5hydlisozp3ej7kk44r5icprk65e4pfqzn2pdayu2eu,2026-02-28,"Snake oil salesman Farage finds it difficult to accept that the people of Gorton and Denton have overwhelmingly voted for decency. It completely destroys any notion that Reform UK Ltd. might somehow represent ""the people"".",https://bsky.app/profile/wagnermarkus.bsky.social/post/3mfw4ypgo722f,did:plc:62yaeunhhvcn3zcpl7eddoon
bafyreifkkieezic6uxpgnt733tfakcdbjnvrgirgojf7mcq354cyjzbn7m,2026-02-28,God has nothing to do with it.  It’s his well wishes for our services members that triggers me — he hasn’t a f’cking clue. Thoughts and prayers don’t save people — people are irreplaceable. The Trump family/admin know nothing of bravery or sacrifice. This traitor’s war should cost them dearly. #Iran,https://bsky.app/profile/cynthia13.bsky.social/post/3mfw4xmmnr22j,did:plc:6svsjccauxhkljvympzwteqq
bafyreigfxlc5s3vwpefz2hrgocfmhsbm6hu77tb23l6leugnnrh6j7w5sq,2026-02-28,"-US & Iran officials met Thursday for talks abt Iran’s nuclear program -US & Israeli forces launched strikes on Iran Saturday, w/ Trump & Netanyahu calling for Iranian people to take over their govt",https://bsky.app/profile/cjlevine13.bsky.social/post/3mfw4wtwnic2l,did:plc:prgvhegobwtqrvzlujztkcf2
bafyreiadkedlfz25lszqsvlwcafl4zqpwo5vxgyk2xh6jibzqzwh7p4ani,2026-02-28,"Not surprised in the least. Most things in Narrabri are sponsored by a fossil fuel company and it's a rusted-on Nats seat. Easier to complain, bitch and moan than do anything that might actually benefit the people who aren't on the big wages. Send it down the Newell.",https://bsky.app/profile/lou256.bsky.social/post/3mfw4wjme5k2m,did:plc:dm3by4rdvv5x4asvjjazuxuw
bafyreievi2iwqcnfoul3ns6s5ccfsdxfx4mo7w6b37q2nei4w7c55bksje,2026-02-28,All I fear is when this is done we will be back where we started. Only out come is the Iranian people continue to suffer.,https://bsky.app/profile/keva10.bsky.social/post/3mfw4wivavc2a,did:plc:rscdgeawgsma7swcilp2vvel
bafyreigu67sjwphekmgpgwxat67mb26oalhpjrq7s45fdc2hr5bc756cjq,2026-02-28,"""...securing freedom and safety for Iran's people.""  *looks around the US*  How come he not doing that here? America First, what?   *goes back to bed*",https://bsky.app/profile/grannysmith.blacksky.app/post/3mfw4wcpftk2h,did:plc:q6jhcrchhaeii5l2rr4s7hm4
bafyreiegeptyqiz3yzdt4rkl7wradccmy4kgzxxhsx37bf5qutcootsjt4,2026-02-28,"These are the only kinds of people Trump and his backers know. The only people Trump has stuff in common with. Like corruption, rape, Pedophilia and all sorts of heinous, despicable, evil stuff.",https://bsky.app/profile/loismarlene.bsky.social/post/3mfw4w35vd22j,did:plc:mdr4qm2ax5lfnl4vvjwyq743
bafyreidkqkkpznxt3e2hvnspphyqttrse2vwilprnkn5stzicuwq6y7sfy,2026-02-28,"Thousands of Iranian citizens have died only weeks ago after Pedo Piggy promised that he'd back then, but then was too busy taking over Venezuela.   Now Piggy wants the surviving citizens to go onto the streets and try again.   Did he ever say sorry?  Unlikely the Iranian people will forgive this.",https://bsky.app/profile/hackkitten.bsky.social/post/3mfw4vx566k2y,did:plc:qvtnwkhowk5f5uzdlh5qejtg
bafyreidxdqdla6jwvm5ycm7td566pscercxqwygq7tyjayjhm56ff57udm,2026-02-28,"The last interview she did was off the rails bad.  Why does the press let her hide?  We now bonbed Iran, again, for what?  How much does this cost the American people?",https://bsky.app/profile/coalminephoenix.bsky.social/post/3mfw4vu2d3s2h,did:plc:yx4xqigawtwn3i3b2kzz33vc
bafyreiglojmckqffc7zxgthaq532iuguwi3gyfwxib65mstnnq3ojdfnwa,2026-02-28,"The Iranian people want this war. 32,000 Iranian protesters were killed last month by their wicked Iranian regime",https://bsky.app/profile/lets-roll.bsky.social/post/3mfw4vfbzss2e,did:plc:kn5c5jpxg2nxe6rr5m2pln76
bafyreiaxnmdddwsr63phuek37c64tttytji6cz3xlhjxz3upgqtbjtufla,2026-02-28,When will this shitty president and shitty administration focus on the American people?  Voters....if this isn't a clear sign that Shitler is working only for himself and HIS financial enrichment (has to make Trump Gaza safe for tourists)I don't know what is.,https://bsky.app/profile/msbak.bsky.social/post/3mfw4vajkvs2i,did:plc:y4fp27btdztucg5qz7wa4hbq
bafyreiaebn5sbvv45uaz2abhj3dt6toxz5b2zxk7cunvatx6vmxga5ifju,2026-02-28,"Some people say that America is a vile, racist place, but we’ve provided the opportunity for any person, of any color, the ability to fight and, possibly, die in our military to every generation of our citizenry since our founding—and, now, we’re doing it again! This time in *checks notes* Iran.",https://bsky.app/profile/isdoomimminent.bsky.social/post/3mfw4v2ckqk2q,did:plc:2jucyksg5ypo6duvxx66ixj7
